genre,file,centroid_mean,bandwidth_mean,zcr_mean,rms_mean,centroid_std,bandwidth_std,zcr_std,rms_std,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,dwt_energy_1,dwt_std_1,dwt_zcr_1,dwt_entropy_1,dwt_energy_2,dwt_std_2,dwt_zcr_2,dwt_entropy_2,dwt_energy_3,dwt_std_3,dwt_zcr_3,dwt_entropy_3,dwt_energy_4,dwt_std_4,dwt_zcr_4,dwt_entropy_4,dwt_energy_5,dwt_std_5,dwt_zcr_5,dwt_entropy_5,dwt_energy_6,dwt_std_6,dwt_zcr_6,dwt_entropy_6
hiphop,hiphop.00018.wav_seg4,3186.3235937335157,2301.6772219418876,0.20097068504050927,0.13689111,949.3360494763883,322.8483036786417,0.10722045679653817,0.09641208,-124.34501,87.594734,45.70427,44.725353,-35.68698,26.462736,51.913086,24.043413,-8.519799,14.978217,30.994728,17.31241,-11.701687,13.753548,22.714102,12.547256,-11.107434,13.697525,16.635586,10.902891,-12.022307,9.661387,16.348484,7.971472,-15.300285,11.729112,0.55252576,0.74332035,0.47812228339611706,10.468191,0.06644005,0.2576854,0.5751955954795711,10.504413,0.023572775,0.15349132,0.5223317865429234,11.666077,0.021913674,0.14803214,0.49107790512113736,12.806183,0.012597039,0.11223596,0.5916346223608794,13.735265,0.0027675978,0.052607965,0.7140965407150761,14.628887
hiphop,hiphop.00018.wav_seg5,2654.1850266407714,2310.1968548885166,0.14777515552662038,0.14129335,1111.5521461323171,302.2771608223754,0.11361647440116623,0.0869406,-151.44348,76.03405,67.27684,41.519913,-14.381402,21.729517,56.948765,22.426561,-1.9838109,19.613333,25.052893,16.150112,-10.337018,12.68195,14.161354,11.555021,-11.054833,12.690793,17.140606,11.48486,-12.624507,13.302847,17.035774,13.546593,-12.597721,10.102966,0.6938526,0.83297706,0.47986090988119384,10.552499,0.08573095,0.29278824,0.5737467400753404,10.559354,0.01770133,0.13304597,0.5887470997679815,11.497366,0.0075363475,0.086812004,0.5051501523284492,12.806958,0.0030986173,0.055665184,0.5946093013132119,13.903506,0.0007858387,0.028032815,0.6875941008942986,14.733037
hiphop,hiphop.00018.wav_seg6,2316.142103304725,2353.104049089563,0.09837962962962964,0.1883753,940.6094273405022,371.46621515450414,0.078272108289742,0.078363314,-115.95809,62.904816,84.333984,34.34661,-2.5095944,22.695753,62.97136,19.470766,-5.7445354,17.038326,27.073914,14.325333,-10.185614,15.079453,21.917545,8.691059,-11.83777,8.948796,13.49778,9.768389,-10.069388,11.561633,13.481144,7.859679,-10.844196,9.765885,1.1036091,1.050527,0.47406548826427125,10.952875,0.11566878,0.34009367,0.6169226311214141,10.951027,0.022371791,0.1495712,0.6490719257540604,11.83516,0.006469826,0.08042984,0.4682286377484404,12.993711,0.0032269629,0.056806326,0.5895305811506929,14.060606,0.0012054804,0.03472003,0.7140421209207829,14.789593
hiphop,hiphop.00019.wav_seg1,2786.2986040928017,2426.492704411298,0.1405662254050926,0.18729173,868.9846634440854,605.8719790078825,0.0641791592719411,0.11300449,-69.91838,72.38516,77.3754,26.252419,-19.447334,29.9951,40.838356,23.328705,-5.6186886,15.286928,19.973417,15.159377,-12.427765,17.448748,16.623781,10.878159,-5.1502423,12.313313,13.424861,10.587141,-9.044285,9.831808,4.5846577,9.228806,-10.055225,9.064405,0.9422656,0.96969235,0.43088959721819764,10.642893,0.14669584,0.3830013,0.5827296435815705,10.885414,0.06129325,0.24755283,0.6276102088167054,11.886419,0.03285156,0.18124996,0.5634701871463804,12.937924,0.008826002,0.09394567,0.6125662047449757,13.934746,0.0075435545,0.08685363,0.722350209516208,14.241354
hiphop,hiphop.00019.wav_seg2,2682.978263734167,2468.997429409857,0.11967185691550926,0.19346659,933.692867791745,600.0290108935241,0.06403777282532037,0.11818673,-82.67314,84.71781,80.117386,27.081886,-10.734086,30.029444,39.109066,18.71038,-7.6924205,16.41704,23.806902,13.001713,-2.837505,15.57708,12.883473,10.502461,-12.673448,12.855543,11.938707,9.934649,-7.1498027,10.896129,0.49468932,7.6730785,-11.83454,7.3303847,1.0550728,1.0261089,0.4566792234135033,10.642708,0.14533114,0.38122177,0.6406838597507969,10.852154,0.07434406,0.27264705,0.5471287703016241,11.76487,0.024841234,0.15761061,0.6029305092122443,12.8342495,0.008881735,0.09424147,0.6336791699920191,13.830584,0.008171004,0.09039352,0.7301141001687014,13.982206
hiphop,hiphop.00019.wav_seg3,2432.0933926803446,2476.1902176570147,0.0839572482638889,0.24435435,894.4214815631055,618.1335618951687,0.03903965222957037,0.106141746,-57.126415,73.30796,89.83286,25.849382,-5.3203773,30.590305,41.479965,21.640585,0.23938236,13.483672,25.045532,13.245942,-5.9984374,12.700777,16.423157,10.601217,-7.4828897,12.914586,14.203646,9.893657,-6.2031374,8.19235,2.0872602,7.936831,-11.1862545,8.221649,1.6172882,1.2707753,0.42045783830773686,11.097613,0.1675983,0.4093807,0.5786728484497247,11.006107,0.072361946,0.2689774,0.6046983758700696,11.895312,0.032732736,0.18090902,0.6100391701726389,12.815957,0.009787762,0.09893003,0.6079228034535297,13.817825,0.008954487,0.09462798,0.7259600558709888,14.080896
hiphop,hiphop.00019.wav_seg4,2371.244504655314,2409.1574057327834,0.08248110170717593,0.25354582,807.1810063771704,637.5328669631016,0.03512502252046179,0.093363225,-46.995586,67.07793,93.43346,23.460869,-12.379403,32.36089,41.503494,20.664366,-3.3946664,17.281013,23.563517,14.878757,-4.0416627,13.700029,19.925533,11.280133,-4.396865,10.993134,14.751215,9.124691,-5.703143,9.352434,4.567552,7.974935,-7.8192477,7.9864035,1.6174238,1.271194,0.3946682121124312,11.129599,0.16571213,0.407069,0.5279629093016517,11.061386,0.11033526,0.33215347,0.6167343387470998,11.976832,0.04117546,0.20291573,0.5870448280864645,12.927997,0.010837952,0.104104266,0.6352390626133643,13.898977,0.006475321,0.08046928,0.7327262502947739,14.321667
hiphop,hiphop.00019.wav_seg5,2504.546843602841,2481.4308005571083,0.0926242404513889,0.24666601,859.9790122244882,613.8070355954959,0.040793865008964175,0.09481429,-50.319016,70.61111,86.46616,23.498314,-7.0835266,29.3676,45.728416,25.832092,-2.6976125,17.302483,21.506222,14.046126,-6.21601,16.150665,17.128258,10.625503,-5.6319995,10.180365,13.554115,8.560012,-7.881318,9.025723,3.8623133,7.511722,-11.109123,7.0423956,1.4114891,1.1867905,0.42190669371196754,11.1342125,0.20044722,0.44770762,0.5760649087221096,11.047534,0.1093189,0.3306315,0.6261600928074246,11.810339,0.04246548,0.20606577,0.5525895836355723,12.859137,0.012669675,0.11255875,0.6264238554741348,13.898123,0.00897801,0.094751865,0.7254884176537812,14.2449875
hiphop,hiphop.00019.wav_seg6,2043.9924026684366,2201.3198973102426,0.07787633825231481,0.22630069,914.5949003494379,629.8153726410206,0.05284249880034327,0.10447174,-83.32997,80.306465,103.9598,29.562141,-8.758443,35.178616,43.458073,17.777142,2.1419373,15.952491,25.158718,13.054599,-8.613518,11.806044,18.186754,10.015086,-0.91867673,10.752393,11.860205,8.293394,-6.705014,8.803739,3.8866177,7.2878017,-7.546718,8.111886,1.5046245,1.2257746,0.39814546508258475,11.021431,0.13153107,0.3626704,0.6093885830194147,10.989742,0.06135558,0.24768683,0.6057134570765661,11.746819,0.026188273,0.16182731,0.5769621354997824,12.783829,0.006203953,0.078760974,0.623086410795908,13.772545,0.0052405284,0.072390944,0.7299145609229597,14.005266
hiphop,hiphop.00020.wav_seg1,2598.72310244988,2325.802048304276,0.08205159505208333,0.20077918,615.4881143587804,290.7617924879799,0.0537034013386901,0.073320955,-125.45314,66.71101,47.67021,30.331171,-22.313269,25.429949,70.56771,20.53192,-5.1198063,17.61182,33.025127,15.687159,-4.6312695,13.080804,27.016123,11.515058,-2.3480566,12.444631,24.803371,10.04617,-3.7752552,11.187559,14.790259,8.213557,-5.160049,8.362893,1.2129319,1.1013288,0.18400463633729353,11.334203,0.046016447,0.21443631,0.6044624746450304,10.971947,0.019326534,0.13901113,0.5912122969837587,11.986405,0.016787492,0.12955536,0.5176265776875091,13.040033,0.010089083,0.10044012,0.5974751505477762,13.9567995,0.0013034834,0.036103774,0.7547299871206486,14.972578
hiphop,hiphop.00020.wav_seg2,2643.6226841690873,2262.2133739935634,0.08988896122685185,0.1938668,669.5997080358113,310.1789552886344,0.0643726719993618,0.07091335,-136.97826,69.91101,40.42717,36.211277,-24.95591,29.702417,79.46127,18.747417,-1.8030367,14.799364,35.172466,13.621114,-4.566465,13.611915,27.032223,10.302533,-0.97019553,11.768035,23.32278,9.725626,-4.064202,10.870784,15.819689,8.254887,-2.243297,9.658861,1.1174458,1.0570924,0.17589104607360184,11.334538,0.03450486,0.18574226,0.5986670530281077,10.843468,0.013061807,0.114286974,0.5625,11.929929,0.018286778,0.13522835,0.4807050631075004,12.962908,0.012112367,0.110055946,0.6118043967205978,13.919563,0.00138655,0.037236407,0.759101710595534,14.931553
hiphop,hiphop.00020.wav_seg3,2883.9907294953205,2310.7964729775285,0.12925663700810186,0.15825568,681.7852527166989,300.68649638403417,0.08971609591584147,0.07732962,-137.55817,72.38298,39.165318,28.555725,-19.622055,29.488544,72.31537,14.423419,-7.2050633,17.101793,33.635548,11.185486,-8.252474,16.95898,18.56529,11.014468,-9.965066,9.85089,19.149843,11.608319,-8.899969,10.566486,10.833752,7.6608653,-2.0496578,11.304434,0.75855273,0.87094724,0.25963488843813387,11.07516,0.04273138,0.20671467,0.6621269197334106,10.938408,0.009289628,0.0963792,0.5678654292343387,12.008684,0.014984917,0.12241004,0.4769331205570869,12.885328,0.012204723,0.11047468,0.60037727635493,13.856546,0.0015426141,0.039276116,0.7575960962867561,14.876845
hiphop,hiphop.00020.wav_seg4,2750.28481942267,2288.34497554472,0.12824842664930555,0.15732324,810.6716838058692,327.59161055977637,0.08486097850492641,0.084068924,-116.00164,58.13426,61.904255,31.637224,-26.525053,30.41904,47.47514,26.808153,-18.621735,18.058613,29.383335,14.180398,-11.99778,19.959906,16.977943,12.330729,-13.336553,14.564495,19.136919,11.896312,-8.104164,11.427007,12.683831,11.325217,-8.907714,12.758192,0.7627307,0.873316,0.40741813966966095,10.967297,0.055003732,0.23428892,0.5166618371486525,11.066603,0.0300214,0.17326622,0.5784512761020881,12.020212,0.01602514,0.12658456,0.599376178732047,13.016008,0.008423285,0.09177824,0.5860843067546978,13.91645,0.0011965327,0.034590896,0.7450976835307562,14.944092
hiphop,hiphop.00020.wav_seg5,2467.102504789295,2248.40523929499,0.08057770905671297,0.18002354,663.6140438969443,314.01279198358213,0.05390541379323282,0.07118348,-119.156586,74.11265,61.44934,29.260036,-32.081856,23.538818,64.495056,16.442858,1.16836,12.735724,32.826424,9.255283,-8.533138,14.640445,24.828037,8.947023,-8.537902,10.318089,21.438704,11.572339,-4.4332867,10.831442,18.73134,10.25146,2.9513195,12.394136,0.958131,0.97883934,0.20950449145175312,11.312033,0.05168219,0.22733702,0.5175311503911909,11.036068,0.018771749,0.13699228,0.5713457076566125,11.91139,0.01837829,0.13556568,0.5117510517916727,12.925087,0.008576793,0.09261041,0.6512733076978887,13.884812,0.0010830706,0.032910027,0.7369891341810728,14.837651
hiphop,hiphop.00020.wav_seg6,2704.6187151359736,2139.685233179331,0.1351295753761574,0.16159262,576.3947760233402,246.0266336247934,0.07598360271369477,0.059110258,-99.61858,61.618618,56.769375,29.580208,-42.766113,23.817017,67.22968,18.230711,-10.092144,14.569672,30.069666,9.643264,-13.317306,12.183931,22.06704,9.282481,-8.221766,10.144072,20.050854,8.763258,-9.629116,10.003121,10.488415,9.256879,-4.7675757,11.709992,0.616633,0.78524846,0.26658939437844104,11.151358,0.0492048,0.22181943,0.5259345117357288,11.063612,0.021512462,0.14667006,0.5652552204176334,12.131153,0.02647826,0.16271795,0.5161758305527346,13.176413,0.013978646,0.11823105,0.6467024595516215,14.046895,0.0015981932,0.03997741,0.7469116766738622,14.965622
hiphop,hiphop.00021.wav_seg1,2367.305160387569,2216.7547711664074,0.11863651982060185,0.23497365,541.2207494617221,252.94359262853402,0.05767105920439604,0.07003716,-26.770739,39.05504,94.6362,18.176968,-29.100807,20.994474,46.976517,18.291403,-19.033854,21.916943,21.567766,14.50893,-21.318321,10.307454,21.484144,9.63639,-16.57416,8.675231,16.281874,8.424457,-11.690328,7.876511,10.8553915,7.2674084,-11.556616,6.678262,1.0738091,1.0362287,0.45609968125181105,11.076017,0.27326798,0.52258277,0.5685308606201102,11.21138,0.13383941,0.36584064,0.6302204176334106,12.073652,0.046563525,0.21578574,0.5396053967793414,13.153292,0.013480862,0.11610711,0.6444533120510774,14.164818,0.0026484889,0.05146347,0.7314383151631687,14.986799
hiphop,hiphop.00021.wav_seg2,2409.5553637341422,2340.344745652751,0.11864556206597222,0.2450186,875.2566374076231,368.9955918991721,0.07847288143393073,0.06850038,-30.725954,38.565773,97.180534,30.690483,-9.09029,22.296719,47.300808,13.544112,-13.37472,12.944532,25.30737,11.814672,-13.004708,10.596449,27.963053,7.2492456,-17.5131,7.748254,16.358692,8.351926,-9.350839,9.026824,15.390293,6.499725,-10.998732,6.672442,1.3049334,1.1423347,0.3868443929295856,11.222771,0.2994927,0.54725707,0.6059113300492611,11.220112,0.10361261,0.32187006,0.6310904872389791,12.105152,0.029845059,0.1727461,0.5473668939503844,13.131599,0.011038128,0.10506248,0.6214176884567946,14.109644,0.003957456,0.062908314,0.714078400783645,14.843119
hiphop,hiphop.00021.wav_seg3,2328.5511958045918,2229.4690555546313,0.11320665147569445,0.24186212,632.85948900776,262.3357894875129,0.048036478490113416,0.07183122,-23.888159,33.425415,98.597626,22.000916,-22.375063,19.948612,53.24387,11.040481,-12.499998,9.963049,25.243504,9.586171,-16.999142,9.274036,24.468529,6.9061866,-12.571101,7.92595,16.373215,7.9225464,-10.486644,6.3342943,14.227608,6.6811523,-8.980446,5.832321,1.2755615,1.1294074,0.3671399594320487,11.22149,0.25433928,0.5042817,0.5778035352071863,11.262156,0.096315734,0.31033048,0.6319605568445475,12.199133,0.043149468,0.20772119,0.5321340490352532,13.176832,0.013075213,0.11434686,0.6492780962054705,14.179115,0.003040998,0.055145245,0.7327262502947739,14.935799
hiphop,hiphop.00021.wav_seg4,2462.581982809122,2297.340809173292,0.12483950014467593,0.24756916,651.1228797645947,304.92062119060574,0.056571242338460684,0.07803189,-20.431198,34.20201,92.13795,21.259562,-20.851198,20.287003,55.461296,14.684396,-10.090087,9.350456,24.347878,11.3743725,-17.692951,11.36484,26.925713,7.1551466,-15.396684,8.287317,17.838232,8.120919,-8.779141,6.4620132,15.186232,6.3927565,-11.232849,8.065404,1.2954232,1.1381612,0.38974210373804696,11.188752,0.25778908,0.5072478,0.6021443059982614,11.239352,0.12131257,0.3482994,0.6700986078886311,12.129003,0.050245557,0.22414348,0.5097200058029885,13.157607,0.015325692,0.12379643,0.6508017122542262,14.180309,0.0028791327,0.053657554,0.725706096830954,15.070476
hiphop,hiphop.00021.wav_seg5,2330.710991005952,2269.109161163841,0.1091014720775463,0.24584092,566.4746985795406,264.88425771201116,0.039926195380110704,0.077232994,-22.371414,35.850307,98.92753,18.62454,-20.191679,17.952942,52.790188,11.753037,-15.938981,11.145119,23.747171,9.353617,-18.458588,10.303168,21.89574,7.177527,-14.48339,8.236453,17.742699,6.7479405,-11.192884,7.6385174,14.749349,6.569447,-8.269063,6.48545,1.2912229,1.1363198,0.37670240509997105,11.180519,0.31896117,0.5646002,0.5847580411474935,11.269852,0.12047195,0.3470811,0.6432714617169374,12.182107,0.03646168,0.19094397,0.5491803278688525,13.191159,0.012546549,0.11201132,0.6308858739026337,14.180809,0.0026010345,0.051000338,0.733379287826292,15.023785
hiphop,hiphop.00021.wav_seg6,2533.8083653652,2268.731521729983,0.13038691767939814,0.23136045,935.7856962787572,320.60613528879935,0.08871014325620581,0.07267979,-42.87283,42.06133,85.313385,34.594288,-22.000235,24.907911,43.394466,25.89539,-17.491594,22.142483,23.233078,15.38437,-18.394815,12.915935,21.581755,8.754341,-18.978113,7.0363436,14.290229,7.989541,-12.490686,9.4724455,13.153261,7.266469,-12.079359,9.389093,0.9819706,0.9909437,0.48246884960880904,11.060717,0.32148737,0.56699854,0.6108374384236454,11.194467,0.15226392,0.39020982,0.6225348027842227,11.998156,0.037338052,0.19322886,0.5734803423763238,13.163555,0.010856796,0.10419431,0.6176449249074948,14.171616,0.0032643701,0.05713466,0.7237832640992617,14.911504
hiphop,hiphop.00022.wav_seg1,2046.9527460945797,2284.802323394844,0.07253011067708333,0.18295453,533.1274247920352,313.3321327404538,0.028569430273571055,0.07238648,-80.21593,49.463627,110.81642,20.015835,-2.359869,17.09144,44.785824,9.152102,-17.892239,8.188049,22.24064,7.9316435,-12.491374,11.947423,14.188992,9.827919,-15.809462,9.490412,19.850374,8.939086,-10.799366,8.665231,11.120636,7.7144,-11.18806,6.251475,0.8121416,0.9011642,0.35960591133004927,11.251773,0.22035152,0.46920756,0.5780933062880325,11.058889,0.06016681,0.24528797,0.6521171693735499,12.050529,0.012187197,0.110395625,0.6101842448861163,12.973614,0.0038438868,0.061999086,0.6148879053906987,13.947165,0.0008100026,0.028460545,0.7064959094454623,14.888157
hiphop,hiphop.00022.wav_seg2,1900.770090806928,2210.4519835162314,0.06605134186921297,0.184361,433.0277133309816,284.825754164362,0.020824453905655897,0.07112787,-84.7745,46.60869,116.4683,18.733686,-2.420889,15.584701,40.739395,12.288241,-19.506008,10.458258,21.254625,10.059947,-9.848214,12.275375,13.988936,10.409697,-11.682633,11.509018,19.233564,9.306276,-7.986109,7.3459725,14.638256,6.286233,-11.51677,6.7870073,0.7973913,0.89292705,0.3381628513474355,11.235991,0.23245762,0.48210534,0.5433207765864967,11.0458355,0.073474914,0.2710578,0.6644431554524362,12.045908,0.011526607,0.10736196,0.6288263455679675,13.010077,0.0029656165,0.054457232,0.5892403685699775,13.960188,0.0005998635,0.024492113,0.713461643114989,14.907541
hiphop,hiphop.00022.wav_seg3,2198.0628682916354,2374.515896337521,0.09096272786458333,0.2067157,935.7072440381996,482.10435900433197,0.06622709674959804,0.074501894,-70.190216,56.654316,110.84428,30.071146,6.939701,25.08221,35.475567,14.860142,-13.486298,13.190925,25.300186,9.607396,-22.52487,9.706909,16.026777,6.882366,-16.12003,10.290647,16.721403,9.150172,-9.103218,7.299708,14.744335,7.275003,-9.08372,8.415617,0.868724,0.9320347,0.4022022602144306,11.238632,0.37523678,0.61253107,0.5473775717183426,11.077437,0.091012366,0.30167556,0.6851798143851509,11.927246,0.016172506,0.12717104,0.620121862759321,12.848341,0.0035312283,0.05942414,0.5520568816658202,13.974972,0.002032031,0.045078054,0.7039200391822519,14.70693
hiphop,hiphop.00022.wav_seg4,1936.9650307289214,2248.525367392607,0.06678376374421297,0.146958,736.2517135055616,431.4007655746047,0.052650477901397076,0.0876853,-152.0114,113.20481,108.08966,36.373856,3.1955566,19.972097,30.339848,21.087566,-9.725844,16.874067,19.2304,12.126413,-17.034412,11.829395,11.464202,11.6703825,-13.189132,12.038143,11.8848,11.202218,-5.091715,8.46115,8.045899,7.3548317,-7.2418203,9.676743,0.65334296,0.8082763,0.37583309185743263,11.024898,0.17781767,0.42168415,0.5717183425094176,10.848267,0.032975584,0.18159133,0.6557424593967517,11.7797985,0.0057414677,0.07577247,0.6394893370085594,12.788168,0.0014560007,0.03815729,0.5736051657839367,13.64604,0.00047432398,0.021778964,0.7190306020643242,14.483465
hiphop,hiphop.00022.wav_seg5,2055.1698839619403,2322.2195334246912,0.07305682146990741,0.15808462,717.1531816901226,379.14063586838904,0.04552608530461168,0.079654045,-115.89258,66.119194,106.96021,31.093773,4.2267313,25.035664,34.534515,16.989779,-16.29902,12.609268,21.83738,14.800528,-21.328848,14.584856,11.531676,11.110686,-14.213143,10.406886,12.497991,12.478625,-10.478285,10.714572,10.282863,7.256494,-9.845748,6.7969074,0.6530264,0.80807495,0.41756012749927557,11.105391,0.22604367,0.47536907,0.5775137641263401,11.0115595,0.03625239,0.19040021,0.6690835266821346,11.97436,0.0067963633,0.08243996,0.6400696358624691,12.9092655,0.0020400498,0.04516688,0.542915185373286,13.815027,0.0007702243,0.027752915,0.717724527001288,14.670678
hiphop,hiphop.00022.wav_seg6,2010.410682613545,2199.8505882526515,0.08079246238425926,0.15872052,759.4996792739544,330.0457000172867,0.06702684704088506,0.072489955,-102.94382,54.68328,109.61219,33.518833,-4.490028,17.533226,47.992153,14.778256,-10.929665,10.397116,15.161616,15.325778,-26.203396,14.306284,9.567345,11.66412,-14.62882,7.6145153,11.56432,11.13438,-13.049094,9.449702,10.565983,7.119414,-8.930195,7.558276,0.6453505,0.80331045,0.42567371776296725,11.154892,0.20631987,0.45422426,0.5783830773688786,11.145234,0.03452489,0.1858085,0.7044663573085846,12.060731,0.0076852203,0.08766462,0.5874075148701581,13.025726,0.0024573558,0.04957172,0.5840165421171007,13.922637,0.00053463096,0.023122087,0.7194296805558075,14.853622
hiphop,hiphop.00023.wav_seg1,2311.7218776702916,2280.650862344435,0.10628481264467593,0.21016763,460.2898577462799,270.8705296604558,0.030458559504588364,0.05867618,-31.866274,28.693014,98.12111,18.004032,-23.276001,15.734029,54.12737,9.729111,-6.1248465,11.195266,28.74774,8.222782,-15.162205,8.269093,22.53627,6.5648513,-18.863554,5.8277473,13.160924,6.0512404,-11.643661,6.5176477,7.6438394,6.8685846,-17.399397,5.340595,1.00824,1.0041099,0.4462474645030426,11.254489,0.2088059,0.45694777,0.7232686177919444,11.3137665,0.053378176,0.23103584,0.5555394431554525,12.253565,0.02705054,0.16446926,0.5427245031191064,13.258321,0.009006129,0.09489968,0.6556990495537982,14.222151,0.0016156443,0.040195078,0.7234748852649338,15.078701
hiphop,hiphop.00023.wav_seg2,2259.3786442436185,2174.8851144008895,0.11082628038194445,0.19304925,502.8474091408234,257.73780751990853,0.038729197019919635,0.055490628,-40.952103,30.786045,99.97638,18.724197,-29.315506,13.255464,55.649727,9.943375,-4.2367973,12.465328,26.507946,8.847697,-18.175102,7.75308,20.591457,8.053371,-14.205542,6.0562763,13.402767,6.4671483,-10.236266,7.2643547,8.094774,6.922984,-16.954844,6.1862555,0.80807996,0.8989274,0.44132135612865836,11.23193,0.181503,0.4260311,0.6774847870182555,11.32022,0.048866045,0.22105657,0.605568445475638,12.248097,0.029705387,0.1723495,0.536051066299144,13.2459,0.008575989,0.09260663,0.6603424508452441,14.21114,0.0014090588,0.037537433,0.7290619841456999,15.020178
hiphop,hiphop.00023.wav_seg3,2219.7426575633053,2174.333306704606,0.1070873119212963,0.19293249,400.62744512335007,191.3961202774823,0.02990200545738104,0.061458856,-43.82454,34.216423,101.9293,14.032401,-27.164162,13.426484,50.45664,10.046561,-17.894693,8.791894,28.89351,8.550808,-12.566557,10.126797,18.906876,6.6737366,-15.1839075,7.419302,12.812602,5.400958,-8.215444,6.2363176,10.418788,5.7184377,-13.604519,5.6028996,0.7490362,0.8654657,0.44653723558388875,11.2219305,0.20917904,0.4573563,0.62097942625326,11.281496,0.08946296,0.29905295,0.5626450116009281,12.253806,0.02498975,0.15808141,0.611054693166981,13.253372,0.0075754495,0.087036245,0.6144888630922151,14.228441,0.0013133625,0.036240343,0.7578319153953598,15.085541
hiphop,hiphop.00023.wav_seg4,2176.8386119297484,2148.0512793736716,0.1026950412326389,0.17916659,459.51352247401866,210.05820129904458,0.03611953626368868,0.04837283,-47.750484,39.61499,106.43208,17.641758,-30.42877,10.799343,48.249016,8.366659,-19.45935,9.352903,29.260754,6.9121585,-11.00425,8.587438,21.066362,6.7722635,-17.186474,6.920702,13.538099,6.6455,-9.506949,6.1331353,10.453547,5.773487,-16.216684,5.719372,0.5796376,0.76133895,0.45204288611996524,11.290901,0.18068966,0.4250713,0.6325702694871052,11.257238,0.08365831,0.28921938,0.5419083526682135,12.251799,0.024572343,0.15675327,0.6244741041636442,13.217744,0.007428962,0.08619138,0.641406079953566,14.160201,0.0013253003,0.036404673,0.7423404139532352,14.938763
hiphop,hiphop.00023.wav_seg5,2084.5970917422164,2121.2720272031693,0.09140579788773148,0.17303637,581.1328946819913,288.43431709802934,0.03839686401781949,0.050881233,-68.827934,36.450954,106.938805,19.57531,-25.846409,15.187858,54.43601,9.326314,-12.998942,9.865032,25.089685,8.685086,-9.790734,10.025685,19.068577,10.318119,-20.893957,6.738047,8.801577,7.363982,-12.0716915,6.8563514,8.000512,5.963248,-12.705853,6.562921,0.6166371,0.78526026,0.46247464503042596,11.262704,0.21229687,0.46075246,0.7192118226600985,11.26514,0.04935927,0.22216421,0.5540893271461717,12.248917,0.015141489,0.123050645,0.5878427390105905,13.228396,0.0050668507,0.0711817,0.650185010520206,14.138157,0.0010120542,0.031812802,0.7267037930596623,14.849796
hiphop,hiphop.00023.wav_seg6,2384.337544850024,2263.500825194713,0.11845567491319445,0.19126366,526.3776959484568,251.4563048865076,0.03820177390836031,0.052219473,-37.71236,30.545559,96.57954,19.24735,-23.838797,14.301889,56.905582,9.495733,-11.946307,11.226752,25.38735,7.6671033,-15.127845,8.122388,24.29215,6.4867396,-20.639555,7.3548613,11.560209,6.476548,-14.359346,6.657688,7.789286,6.0988474,-17.494122,5.6225424,0.7108678,0.84312975,0.44682700666473485,11.255876,0.21893223,0.4679003,0.7006664734859461,11.293349,0.06265321,0.25030383,0.5900522041763341,12.253967,0.026074514,0.16147384,0.5276367329174525,13.23187,0.009304896,0.09646033,0.6562794747152288,14.223312,0.0018259917,0.042731624,0.7275563698369221,15.026567
hiphop,hiphop.00024.wav_seg1,2634.014392159774,2257.1371539684064,0.1390064380787037,0.19575512,718.0023771448102,490.006055322851,0.060820156196869354,0.094858445,-51.742966,66.130554,82.207954,27.32497,-32.62755,29.034899,38.39124,20.723795,-12.31898,21.969011,20.692814,15.893092,-9.8494835,12.74615,12.380566,9.642491,-11.2453375,10.41353,16.790895,10.522036,-3.3084128,10.151971,9.298144,8.513655,-6.2019687,8.848703,0.8154813,0.90236515,0.42857142857142855,10.796593,0.12530416,0.35391802,0.5349174152419589,11.033061,0.090496264,0.3008187,0.5619199535962877,11.9715605,0.058352735,0.2415531,0.5711591469606847,12.953236,0.015415597,0.12415888,0.6577305376188057,13.960187,0.0032984822,0.057432275,0.7232753460191921,14.729063
hiphop,hiphop.00024.wav_seg2,2491.6329339321564,2134.871213672024,0.1424266673900463,0.17849806,574.6905653965621,401.51391918211124,0.05011501569299308,0.09102514,-63.98664,67.50655,87.90605,22.629465,-39.661663,26.98993,43.241016,18.726929,-14.419355,16.926367,21.186428,12.005599,-12.274818,13.904179,14.423243,9.760538,-13.901391,10.263818,15.325713,9.709151,-4.746462,8.395239,6.2359076,8.726218,-7.7403784,7.7398043,0.65674466,0.80987567,0.4636337293538105,10.767475,0.104228936,0.32284153,0.5850478122283396,11.094378,0.080411114,0.28355962,0.5381380510440835,12.01203,0.052588467,0.229321,0.5730451182358914,12.9638815,0.015287418,0.12364144,0.677356163389683,13.948248,0.0021471067,0.046336815,0.7340686052206723,14.844539
